w_geocode,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,createdate
490011001002050,3,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,20230321
490011001002055,9,0,5,4,2,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,9,0,1,1,4,3,3,6,0,0,0,0,0,0,0,0,0,0,20230321
490011001002060,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,20230321
490011001002076,24,6,11,7,14,5,5,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,20,4,5,4,4,5,15,9,0,0,0,0,0,0,0,0,0,0,20230321
490011001002077,13,2,8,3,4,8,1,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,1,3,3,4,8,5,0,0,0,0,0,0,0,0,0,0,20230321
490011001003001,63,17,28,18,8,21,34,0,0,0,0,0,0,24,36,0,0,0,0,0,3,0,0,0,0,0,0,61,0,1,0,0,1,57,6,4,15,17,10,55,8,0,0,0,0,0,0,0,0,0,0,20230321
490011001003002,51,31,16,4,31,16,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,12,0,50,0,1,0,0,0,37,14,6,4,8,2,26,25,0,0,0,0,0,0,0,0,0,0,20230321
490011001003005,91,32,43,16,26,58,7,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,11,0,0,81,2,3,2,0,3,85,6,10,23,18,8,35,56,0,0,0,0,0,0,0,0,0,0,20230321
490011001003006,175,28,104,43,31,88,56,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,174,0,0,0,0,1,171,4,16,42,56,33,28,147,0,0,0,0,0,0,0,0,0,0,20230321
490011001003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20230321
490011001003010,33,8,18,7,8,10,15,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,10,2,15,32,0,1,0,0,0,31,2,2,9,7,7,18,15,0,0,0,0,0,0,0,0,0,0,20230321
490011001003017,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,20230321
490011001003026,6,2,4,0,2,4,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,20230321
490011001003030,4,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,20230321
490011001003031,6,1,2,3,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,4,2,1,2,1,1,4,2,0,0,0,0,0,0,0,0,0,0,20230321
490011001003035,81,16,41,24,44,14,23,0,0,0,0,0,0,34,0,0,0,0,0,0,0,45,0,0,0,2,0,81,0,0,0,0,0,77,4,9,25,22,9,24,57,0,0,0,0,0,0,0,0,0,0,20230321
490011001003037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20230321
490011001003040,76,18,36,22,13,23,40,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,3,0,1,71,5,7,27,14,10,46,30,0,0,0,0,0,0,0,0,0,0,20230321
490011001003047,4,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,20230321
490011001003048,19,6,11,2,4,9,6,0,0,0,0,0,0,11,0,0,3,0,0,0,1,0,3,0,1,0,0,18,0,1,0,0,0,19,0,3,6,3,1,9,10,0,0,0,0,0,0,0,0,0,0,20230321
490011001003049,7,0,3,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,7,0,0,0,0,0,7,0,0,2,3,2,4,3,0,0,0,0,0,0,0,0,0,0,20230321
490011001003051,69,4,42,23,23,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,22,69,0,0,0,0,0,67,2,4,24,22,15,24,45,0,0,0,0,0,0,0,0,0,0,20230321
490011001003053,4,0,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,20230321
490011001003054,18,5,11,2,3,8,7,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,4,17,1,0,0,0,0,18,0,2,5,4,2,12,6,0,0,0,0,0,0,0,0,0,0,20230321
490011001003055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20230321
490011001003056,48,16,23,9,12,15,21,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,32,47,0,1,0,0,0,47,1,2,15,11,4,32,16,0,0,0,0,0,0,0,0,0,0,20230321
490011001003061,8,4,4,0,2,3,3,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,2,1,1,6,2,0,0,0,0,0,0,0,0,0,0,20230321
490011001003065,56,8,26,22,24,11,21,0,0,0,0,0,0,5,0,0,0,0,0,0,0,51,0,0,0,0,0,56,0,0,0,0,0,55,1,7,15,17,9,16,40,0,0,0,0,0,0,0,0,0,0,20230321
490011001003067,6,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,2,3,0,0,6,0,1,2,0,1,2,4,0,0,0,0,0,0,0,0,0,0,20230321
490011001003069,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20230321
490011001003072,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20230321
490011001003073,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,20230321
490011002001137,4,0,3,1,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,0,2,3,1,0,0,0,0,0,0,0,0,0,0,20230321
490011002001140,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002001143,11,4,7,0,2,4,5,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,10,1,0,3,4,0,4,7,0,0,0,0,0,0,0,0,0,0,20230321
490011002001144,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002001145,3,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,20230321
490011002001171,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002001186,50,15,32,3,3,12,35,0,0,2,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,1,0,0,0,48,2,6,7,18,4,35,15,0,0,0,0,0,0,0,0,0,0,20230321
490011002001258,10,1,7,2,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,10,0,0,4,2,3,9,1,0,0,0,0,0,0,0,0,0,0,20230321
490011002001268,8,0,3,5,2,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,2,3,3,0,6,2,0,0,0,0,0,0,0,0,0,0,20230321
490011002001269,2,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002001278,3,0,1,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002001281,25,7,12,6,5,12,8,12,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,20,5,6,6,4,2,24,1,0,0,0,0,0,0,0,0,0,0,20230321
490011002001287,3,0,2,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002001288,4,0,1,3,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,1,0,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,20230321
490011002001371,19,8,7,4,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19,0,0,3,6,2,18,1,0,0,0,0,0,0,0,0,0,0,20230321
490011002001372,2,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002001388,100,27,54,19,7,67,26,0,97,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,3,3,0,2,87,13,7,35,22,9,77,23,0,0,0,0,0,0,0,0,0,0,20230321
490011002001389,30,3,18,9,12,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,29,0,0,0,0,1,29,1,2,8,10,7,10,20,0,0,0,0,0,0,0,0,0,0,20230321
490011002001419,13,0,8,5,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,12,1,3,3,4,3,11,2,0,0,0,0,0,0,0,0,0,0,20230321
490011002001653,8,3,5,0,1,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,8,0,0,4,1,0,7,1,0,0,0,0,0,0,0,0,0,0,20230321
490011002002000,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002002007,13,7,4,2,5,6,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,12,1,1,2,2,1,11,2,0,0,0,0,0,0,0,0,0,0,20230321
490011002002014,12,1,8,3,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,12,0,1,5,5,0,4,8,0,0,0,0,0,0,0,0,0,0,20230321
490011002002015,4,1,1,2,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,20230321
490011002002016,3,0,1,2,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,20230321
490011002002017,3,0,3,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,20230321
490011002002019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002002020,48,11,27,10,16,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,48,0,0,0,0,0,45,3,4,18,13,2,7,41,0,0,0,0,0,0,0,0,0,0,20230321
490011002002022,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002002028,17,2,12,3,2,9,6,2,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,16,1,1,6,5,3,15,2,0,0,0,0,0,0,0,0,0,0,20230321
490011002002030,3,1,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002002038,4,0,0,4,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002003000,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002003004,10,0,10,0,1,3,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,10,0,1,5,4,0,9,1,0,0,0,0,0,0,0,0,0,0,20230321
490011002003007,8,0,6,2,2,1,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,1,0,3,3,2,8,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002003012,91,25,47,19,18,35,38,0,0,0,49,16,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,84,4,3,0,0,0,86,5,6,22,23,15,56,35,0,0,0,0,0,0,0,0,0,0,20230321
490011002003016,9,4,5,0,2,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,2,1,2,0,8,1,0,0,0,0,0,0,0,0,0,0,20230321
490011002003019,19,2,10,7,7,3,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16,0,0,0,0,0,19,0,0,0,0,0,19,0,1,7,4,5,8,11,0,0,0,0,0,0,0,0,0,0,20230321
490011002003025,35,16,16,3,15,8,12,0,0,0,0,0,0,14,0,0,13,0,0,0,0,0,0,0,8,0,0,30,0,2,0,0,3,34,1,1,6,8,4,15,20,0,0,0,0,0,0,0,0,0,0,20230321
490011002003027,20,1,12,7,13,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,0,0,0,0,1,20,0,1,10,7,1,12,8,0,0,0,0,0,0,0,0,0,0,20230321
490011002003029,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002003035,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002003040,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002003072,497,113,318,66,19,340,138,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,7,9,17,6,9,240,257,142,101,94,47,335,162,0,0,0,0,0,0,0,0,0,0,20230321
490011002003073,29,10,14,5,8,19,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0,25,0,0,0,0,4,29,0,3,8,6,2,4,25,0,0,0,0,0,0,0,0,0,0,20230321
490011002003074,10,4,4,2,3,5,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,10,0,1,2,1,2,3,7,0,0,0,0,0,0,0,0,0,0,20230321
490011002003075,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20230321
490011002003092,8,2,4,2,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,3,0,0,8,0,1,2,2,1,2,6,0,0,0,0,0,0,0,0,0,0,20230321
490039601001032,5,0,3,2,3,0,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,20230321
490039601001036,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20230321
