"GEO_ID","NAME","P001001",
"1000000US490011001001088","Block 1088, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001089","Block 1089, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001090","Block 1090, Block Group 1, Census Tract 1001, Beaver County, Utah","2",
"1000000US490011001001091","Block 1091, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001092","Block 1092, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001093","Block 1093, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001094","Block 1094, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001095","Block 1095, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001096","Block 1096, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001097","Block 1097, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001098","Block 1098, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001099","Block 1099, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001100","Block 1100, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001101","Block 1101, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001102","Block 1102, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001103","Block 1103, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001104","Block 1104, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001105","Block 1105, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001106","Block 1106, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001107","Block 1107, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001108","Block 1108, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001109","Block 1109, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001110","Block 1110, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001111","Block 1111, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001112","Block 1112, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001113","Block 1113, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001114","Block 1114, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001115","Block 1115, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001116","Block 1116, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001117","Block 1117, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001118","Block 1118, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001119","Block 1119, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001120","Block 1120, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001121","Block 1121, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001122","Block 1122, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001123","Block 1123, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001124","Block 1124, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001125","Block 1125, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001126","Block 1126, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001127","Block 1127, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001128","Block 1128, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001129","Block 1129, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001130","Block 1130, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001131","Block 1131, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001132","Block 1132, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001133","Block 1133, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001134","Block 1134, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001135","Block 1135, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001136","Block 1136, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001137","Block 1137, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001138","Block 1138, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001139","Block 1139, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001140","Block 1140, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001141","Block 1141, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001142","Block 1142, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001143","Block 1143, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001144","Block 1144, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001145","Block 1145, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001146","Block 1146, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001147","Block 1147, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001148","Block 1148, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001149","Block 1149, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001150","Block 1150, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001151","Block 1151, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001152","Block 1152, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001153","Block 1153, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001154","Block 1154, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001155","Block 1155, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001156","Block 1156, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001157","Block 1157, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001158","Block 1158, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001159","Block 1159, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001160","Block 1160, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001161","Block 1161, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001162","Block 1162, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001163","Block 1163, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001164","Block 1164, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001165","Block 1165, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001166","Block 1166, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001167","Block 1167, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001168","Block 1168, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001169","Block 1169, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001170","Block 1170, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001171","Block 1171, Block Group 1, Census Tract 1001, Beaver County, Utah","3",
"1000000US490011001001172","Block 1172, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001173","Block 1173, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001174","Block 1174, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001175","Block 1175, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001176","Block 1176, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001177","Block 1177, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001178","Block 1178, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001179","Block 1179, Block Group 1, Census Tract 1001, Beaver County, Utah","12",
"1000000US490011001001180","Block 1180, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001181","Block 1181, Block Group 1, Census Tract 1001, Beaver County, Utah","2",
"1000000US490011001001182","Block 1182, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001183","Block 1183, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001184","Block 1184, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001185","Block 1185, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001186","Block 1186, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001187","Block 1187, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001188","Block 1188, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001189","Block 1189, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001190","Block 1190, Block Group 1, Census Tract 1001, Beaver County, Utah","1",
"1000000US490011001001191","Block 1191, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001192","Block 1192, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001193","Block 1193, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001194","Block 1194, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001195","Block 1195, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001196","Block 1196, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001197","Block 1197, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001198","Block 1198, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001199","Block 1199, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001200","Block 1200, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001201","Block 1201, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001202","Block 1202, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001203","Block 1203, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001204","Block 1204, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001205","Block 1205, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001206","Block 1206, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001207","Block 1207, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001208","Block 1208, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001209","Block 1209, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001210","Block 1210, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001211","Block 1211, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001212","Block 1212, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001213","Block 1213, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001214","Block 1214, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001215","Block 1215, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001216","Block 1216, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001217","Block 1217, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001218","Block 1218, Block Group 1, Census Tract 1001, Beaver County, Utah","1",
"1000000US490011001001219","Block 1219, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001220","Block 1220, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001221","Block 1221, Block Group 1, Census Tract 1001, Beaver County, Utah","16",
"1000000US490011001001222","Block 1222, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001223","Block 1223, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001224","Block 1224, Block Group 1, Census Tract 1001, Beaver County, Utah","3",
"1000000US490011001001225","Block 1225, Block Group 1, Census Tract 1001, Beaver County, Utah","7",
"1000000US490011001001226","Block 1226, Block Group 1, Census Tract 1001, Beaver County, Utah","4",
"1000000US490011001001227","Block 1227, Block Group 1, Census Tract 1001, Beaver County, Utah","2",
"1000000US490011001001228","Block 1228, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001229","Block 1229, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001230","Block 1230, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001231","Block 1231, Block Group 1, Census Tract 1001, Beaver County, Utah","35",
"1000000US490011001001232","Block 1232, Block Group 1, Census Tract 1001, Beaver County, Utah","2",
"1000000US490011001001233","Block 1233, Block Group 1, Census Tract 1001, Beaver County, Utah","4",
"1000000US490011001001234","Block 1234, Block Group 1, Census Tract 1001, Beaver County, Utah","29",
"1000000US490011001001235","Block 1235, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001236","Block 1236, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001237","Block 1237, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001238","Block 1238, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001239","Block 1239, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001240","Block 1240, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001241","Block 1241, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001242","Block 1242, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001243","Block 1243, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001244","Block 1244, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001245","Block 1245, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001246","Block 1246, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001247","Block 1247, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001248","Block 1248, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001249","Block 1249, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001250","Block 1250, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001251","Block 1251, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001252","Block 1252, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001253","Block 1253, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001254","Block 1254, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001255","Block 1255, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001256","Block 1256, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001257","Block 1257, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001258","Block 1258, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001259","Block 1259, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001260","Block 1260, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001261","Block 1261, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001262","Block 1262, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001263","Block 1263, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001264","Block 1264, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001265","Block 1265, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001266","Block 1266, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001267","Block 1267, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001268","Block 1268, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001269","Block 1269, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001270","Block 1270, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001271","Block 1271, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001272","Block 1272, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001273","Block 1273, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001274","Block 1274, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001275","Block 1275, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001276","Block 1276, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001277","Block 1277, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001278","Block 1278, Block Group 1, Census Tract 1001, Beaver County, Utah","6",
"1000000US490011001001279","Block 1279, Block Group 1, Census Tract 1001, Beaver County, Utah","10",
"1000000US490011001001280","Block 1280, Block Group 1, Census Tract 1001, Beaver County, Utah","7",
"1000000US490011001001281","Block 1281, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001282","Block 1282, Block Group 1, Census Tract 1001, Beaver County, Utah","5",
"1000000US490011001001283","Block 1283, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001284","Block 1284, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001285","Block 1285, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001286","Block 1286, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001287","Block 1287, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001288","Block 1288, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001289","Block 1289, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001290","Block 1290, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001291","Block 1291, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001292","Block 1292, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001293","Block 1293, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001294","Block 1294, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001295","Block 1295, Block Group 1, Census Tract 1001, Beaver County, Utah","8",
"1000000US490011001001296","Block 1296, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001297","Block 1297, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001298","Block 1298, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001299","Block 1299, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001300","Block 1300, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001301","Block 1301, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
"1000000US490011001001302","Block 1302, Block Group 1, Census Tract 1001, Beaver County, Utah","0",
