"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M","B11012_016E","B11012_016M","B11012_017E","B11012_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Married-couple household:","Margin of Error!!Total:!!Married-couple household:","Estimate!!Total:!!Married-couple household:!!With children of the householder under 18 years","Margin of Error!!Total:!!Married-couple household:!!With children of the householder under 18 years","Estimate!!Total:!!Married-couple household:!!With no children of the householder under 18 years","Margin of Error!!Total:!!Married-couple household:!!With no children of the householder under 18 years","Estimate!!Total:!!Cohabiting couple household:","Margin of Error!!Total:!!Cohabiting couple household:","Estimate!!Total:!!Cohabiting couple household:!!With children of the householder under 18 years","Margin of Error!!Total:!!Cohabiting couple household:!!With children of the householder under 18 years","Estimate!!Total:!!Cohabiting couple household:!!With no children of the householder under 18 years","Margin of Error!!Total:!!Cohabiting couple household:!!With no children of the householder under 18 years","Estimate!!Total:!!Female householder, no spouse or partner present:","Margin of Error!!Total:!!Female householder, no spouse or partner present:","Estimate!!Total:!!Female householder, no spouse or partner present:!!Living alone","Margin of Error!!Total:!!Female householder, no spouse or partner present:!!Living alone","Estimate!!Total:!!Female householder, no spouse or partner present:!!With children of the householder under 18 years","Margin of Error!!Total:!!Female householder, no spouse or partner present:!!With children of the householder under 18 years","Estimate!!Total:!!Female householder, no spouse or partner present:!!With relatives, no children of the householder under 18 years","Margin of Error!!Total:!!Female householder, no spouse or partner present:!!With relatives, no children of the householder under 18 years","Estimate!!Total:!!Female householder, no spouse or partner present:!!With only nonrelatives present","Margin of Error!!Total:!!Female householder, no spouse or partner present:!!With only nonrelatives present","Estimate!!Total:!!Male householder, no spouse or partner present:","Margin of Error!!Total:!!Male householder, no spouse or partner present:","Estimate!!Total:!!Male householder, no spouse or partner present:!!Living alone","Margin of Error!!Total:!!Male householder, no spouse or partner present:!!Living alone","Estimate!!Total:!!Male householder, no spouse or partner present:!!With children of the householder under 18 years","Margin of Error!!Total:!!Male householder, no spouse or partner present:!!With children of the householder under 18 years","Estimate!!Total:!!Male householder, no spouse or partner present:!!With relatives, no children of the householder under 18 years","Margin of Error!!Total:!!Male householder, no spouse or partner present:!!With relatives, no children of the householder under 18 years","Estimate!!Total:!!Male householder, no spouse or partner present:!!With only nonrelatives present","Margin of Error!!Total:!!Male householder, no spouse or partner present:!!With only nonrelatives present",
"1500000US490039603024","Block Group 4; Census Tract 9603.02; Box Elder County; Utah","522","171","298","119","237","117","61","70","29","43","0","12","29","43","45","56","10","17","35","51","0","12","0","12","150","114","72","86","54","61","0","12","24","34",
"1500000US490039604001","Block Group 1; Census Tract 9604; Box Elder County; Utah","549","124","394","86","185","60","209","73","0","12","0","12","0","12","53","41","19","15","24","39","10","14","0","12","102","85","82","84","12","16","8","11","0","12",
"1500000US490039604002","Block Group 2; Census Tract 9604; Box Elder County; Utah","662","107","502","90","213","70","289","59","7","7","5","6","2","3","54","22","27","15","15","13","12","11","0","12","99","66","71","58","8","13","20","24","0","12",
"1500000US490039604003","Block Group 3; Census Tract 9604; Box Elder County; Utah","444","81","308","75","118","55","190","64","19","17","19","17","0","12","85","44","35","20","22","28","21","22","7","11","32","21","22","17","6","9","4","7","0","12",
"1500000US490039605001","Block Group 1; Census Tract 9605; Box Elder County; Utah","464","120","287","76","149","61","138","50","19","26","10","17","9","16","91","76","26","35","13","19","47","57","5","9","67","41","64","40","3","10","0","12","0","12",
"1500000US490039605002","Block Group 2; Census Tract 9605; Box Elder County; Utah","359","95","318","94","160","69","158","76","0","12","0","12","0","12","14","28","0","12","14","28","0","12","0","12","27","26","13","17","0","12","14","17","0","12",
"1500000US490039605003","Block Group 3; Census Tract 9605; Box Elder County; Utah","543","175","173","75","69","51","104","54","0","12","0","12","0","12","187","143","176","143","4","6","0","12","7","11","183","82","145","71","14","24","24","23","0","12",
"1500000US490039605004","Block Group 4; Census Tract 9605; Box Elder County; Utah","473","146","213","121","130","116","83","60","11","18","0","12","11","18","139","81","53","46","7","11","7","11","72","72","110","87","86","81","17","28","7","12","0","12",
"1500000US490039606011","Block Group 1; Census Tract 9606.01; Box Elder County; Utah","436","135","251","113","120","95","131","59","49","51","0","12","49","51","27","31","27","31","0","12","0","12","0","12","109","88","92","87","17","26","0","12","0","12",
"1500000US490039606012","Block Group 2; Census Tract 9606.01; Box Elder County; Utah","446","140","206","70","133","64","73","36","8","14","8","14","0","12","136","86","64","60","46","59","12","19","14","22","96","95","76","84","0","12","0","12","20","36",
"1500000US490039606013","Block Group 3; Census Tract 9606.01; Box Elder County; Utah","306","82","164","84","57","59","107","58","14","20","11","18","3","8","78","51","65","47","0","12","0","12","13","18","50","43","50","43","0","12","0","12","0","12",
"1500000US490039606014","Block Group 4; Census Tract 9606.01; Box Elder County; Utah","256","75","91","44","24","28","67","40","8","14","0","12","8","14","110","57","40","38","31","31","39","38","0","12","47","43","47","43","0","12","0","12","0","12",
"1500000US490039606021","Block Group 1; Census Tract 9606.02; Box Elder County; Utah","300","67","196","63","51","29","145","60","5","7","0","12","5","7","87","41","68","40","2","6","12","19","5","8","12","12","11","12","0","12","1","2","0","12",
"1500000US490039606022","Block Group 2; Census Tract 9606.02; Box Elder County; Utah","350","72","264","58","106","46","158","43","10","16","0","12","10","16","39","28","36","28","0","12","3","4","0","12","37","39","13","18","0","12","24","35","0","12",
"1500000US490039606023","Block Group 3; Census Tract 9606.02; Box Elder County; Utah","295","73","227","71","97","48","130","57","4","8","4","8","0","12","23","20","14","15","0","12","9","13","0","12","41","19","27","16","7","11","7","9","0","12",
"1500000US490039607011","Block Group 1; Census Tract 9607.01; Box Elder County; Utah","273","65","149","51","73","36","76","39","6","12","0","12","6","12","93","60","84","58","0","12","9","14","0","12","25","23","25","23","0","12","0","12","0","12",
"1500000US490039607012","Block Group 2; Census Tract 9607.01; Box Elder County; Utah","847","141","519","128","291","101","228","96","93","70","75","69","18","21","178","81","104","60","18","29","47","45","9","14","57","34","50","31","0","12","7","12","0","12",
"1500000US490039607013","Block Group 3; Census Tract 9607.01; Box Elder County; Utah","532","103","292","91","131","61","161","70","19","23","0","12","19","23","151","80","54","46","63","59","34","32","0","12","70","52","28","30","0","12","42","43","0","12",
"1500000US490039607021","Block Group 1; Census Tract 9607.02; Box Elder County; Utah","660","98","275","95","174","81","101","48","15","17","0","12","15","17","252","104","167","94","54","55","22","21","9","14","118","59","95","56","0","12","0","12","23","34",
"1500000US490039607022","Block Group 2; Census Tract 9607.02; Box Elder County; Utah","398","106","205","85","92","60","113","72","17","22","7","13","10","18","129","79","85","70","24","36","20","25","0","12","47","25","37","24","0","12","10","19","0","12",
"1500000US490039608011","Block Group 1; Census Tract 9608.01; Box Elder County; Utah","336","48","251","42","126","42","125","34","14","14","1","3","13","13","37","22","22","22","5","7","10","8","0","12","34","17","27","17","0","12","7","7","0","12",
"1500000US490039608012","Block Group 2; Census Tract 9608.01; Box Elder County; Utah","562","87","369","67","99","35","270","68","17","18","11","15","6","6","87","38","59","29","17","22","9","7","2","4","89","70","76","69","0","12","3","4","10","14",
"1500000US490039608013","Block Group 3; Census Tract 9608.01; Box Elder County; Utah","580","61","435","63","186","53","249","48","3","5","3","5","0","12","92","31","53","29","7","11","32","22","0","12","50","24","32","18","11","15","3","5","4","6",
"1500000US490039608021","Block Group 1; Census Tract 9608.02; Box Elder County; Utah","594","118","460","95","227","73","233","82","17","23","17","23","0","12","90","65","44","58","12","20","27","21","7","11","27","27","27","27","0","12","0","12","0","12",
"1500000US490039608022","Block Group 2; Census Tract 9608.02; Box Elder County; Utah","438","118","355","110","276","102","79","48","0","12","0","12","0","12","37","28","0","12","0","12","37","28","0","12","46","57","0","12","39","56","7","13","0","12",
"1500000US490039608023","Block Group 3; Census Tract 9608.02; Box Elder County; Utah","475","106","445","107","156","63","289","95","0","12","0","12","0","12","16","24","10","14","6","11","0","12","0","12","14","16","14","16","0","12","0","12","0","12",
"1500000US490050001011","Block Group 1; Census Tract 1.01; Cache County; Utah","538","69","426","73","181","51","245","73","10","9","0","12","10","9","39","21","23","16","7","10","9","10","0","12","63","32","19","16","19","15","25","24","0","12",
"1500000US490050001012","Block Group 2; Census Tract 1.01; Cache County; Utah","573","101","438","92","217","64","221","81","12","11","8","9","4","7","68","59","25","12","40","57","3","4","0","12","55","30","33","18","10","16","12","14","0","12",
"1500000US490050001013","Block Group 3; Census Tract 1.01; Cache County; Utah","479","79","386","75","165","54","221","57","0","12","0","12","0","12","54","31","23","16","25","28","6","9","0","12","39","26","34","24","0","12","5","7","0","12",
"1500000US490050001021","Block Group 1; Census Tract 1.02; Cache County; Utah","302","52","221","46","87","22","134","38","6","8","6","8","0","12","59","36","46","34","5","6","8","8","0","12","16","13","6","6","0","12","10","11","0","12",
"1500000US490050001022","Block Group 2; Census Tract 1.02; Cache County; Utah","269","56","150","32","59","18","91","28","2","3","0","12","2","3","39","18","27","17","0","12","6","5","6","10","78","47","51","43","0","12","27","25","0","12",
"1500000US490050002011","Block Group 1; Census Tract 2.01; Cache County; Utah","586","86","505","85","256","83","249","59","11","18","0","12","11","18","43","37","15","17","0","12","28","32","0","12","27","23","16","17","0","12","0","12","11","17",
"1500000US490050002012","Block Group 2; Census Tract 2.01; Cache County; Utah","607","129","415","120","243","115","172","67","31","35","31","35","0","12","120","71","40","39","67","55","13","13","0","12","41","43","33","42","8","11","0","12","0","12",
"1500000US490050002021","Block Group 1; Census Tract 2.02; Cache County; Utah","365","99","222","108","60","36","162","103","0","12","0","12","0","12","74","57","58","47","0","12","16","28","0","12","69","48","52","43","0","12","17","26","0","12",
"1500000US490050002022","Block Group 2; Census Tract 2.02; Cache County; Utah","1279","189","1048","165","729","169","319","131","0","12","0","12","0","12","201","118","130","132","0","12","71","76","0","12","30","35","0","12","30","35","0","12","0","12",
"1500000US490050002023","Block Group 3; Census Tract 2.02; Cache County; Utah","594","116","438","120","221","97","217","79","7","12","0","12","7","12","76","51","52","45","12","20","12","19","0","12","73","53","26","29","36","42","11","16","0","12",
"1500000US490050002024","Block Group 4; Census Tract 2.02; Cache County; Utah","604","140","498","143","171","63","327","136","0","12","0","12","0","12","67","64","67","64","0","12","0","12","0","12","39","35","31","32","8","13","0","12","0","12",
"1500000US490050003011","Block Group 1; Census Tract 3.01; Cache County; Utah","334","53","250","50","123","45","127","25","7","7","0","12","7","7","52","31","46","31","1","3","5","5","0","12","25","18","9","11","0","12","9","8","7","12",
"1500000US490050003012","Block Group 2; Census Tract 3.01; Cache County; Utah","339","45","250","40","153","32","97","27","3","4","1","2","2","3","39","24","12","9","5","5","22","21","0","12","47","23","40","22","0","12","7","10","0","12",
"1500000US490050003021","Block Group 1; Census Tract 3.02; Cache County; Utah","871","137","523","114","261","86","262","107","24","27","0","12","24","27","311","112","106","67","155","113","50","66","0","12","13","21","13","21","0","12","0","12","0","12",
"1500000US490050003022","Block Group 2; Census Tract 3.02; Cache County; Utah","228","81","192","77","121","73","71","53","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","36","38","23","28","0","12","0","12","13","23",
"1500000US490050003023","Block Group 3; Census Tract 3.02; Cache County; Utah","747","177","597","183","361","152","236","112","12","21","0","12","12","21","115","108","96","104","0","12","19","34","0","12","23","30","13","24","0","12","10","19","0","12",
"1500000US490050004011","Block Group 1; Census Tract 4.01; Cache County; Utah","301","89","222","59","124","57","98","50","6","11","0","12","6","11","31","21","16","17","0","12","15","16","0","12","42","64","0","12","42","64","0","12","0","12",
"1500000US490050004012","Block Group 2; Census Tract 4.01; Cache County; Utah","833","189","214","100","103","68","111","80","61","43","30","33","31","29","388","130","216","90","55","48","25","18","92","89","170","94","94","65","10","17","13","20","53","55",
"1500000US490050004013","Block Group 3; Census Tract 4.01; Cache County; Utah","743","129","162","77","80","66","82","44","64","42","19","27","45","35","293","111","58","37","66","54","59","50","110","87","224","97","80","52","20","32","19","20","105","73",
"1500000US490050004021","Block Group 1; Census Tract 4.02; Cache County; Utah","806","173","780","166","356","91","424","154","0","12","0","12","0","12","26","26","12","20","0","12","14","16","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490050004022","Block Group 2; Census Tract 4.02; Cache County; Utah","424","82","311","71","151","68","160","55","0","12","0","12","0","12","82","55","46","46","0","12","36","29","0","12","31","29","22","24","0","12","9","15","0","12",
"1500000US490050004031","Block Group 1; Census Tract 4.03; Cache County; Utah","523","89","395","75","234","61","161","65","5","9","0","12","5","9","65","35","48","30","0","12","17","19","0","12","58","63","0","12","38","56","20","25","0","12",
"1500000US490050004032","Block Group 2; Census Tract 4.03; Cache County; Utah","452","110","293","98","161","62","132","77","17","20","8","13","9","14","103","47","89","44","0","12","14","17","0","12","39","48","10","16","0","12","29","45","0","12",
"1500000US490050004033","Block Group 3; Census Tract 4.03; Cache County; Utah","504","147","287","66","150","56","137","48","11","18","11","18","0","12","124","132","111","131","13","18","0","12","0","12","82","63","14","14","0","12","25","39","43","55",
"1500000US490050004034","Block Group 4; Census Tract 4.03; Cache County; Utah","463","84","417","89","160","59","257","76","10","15","10","15","0","12","9","15","9","15","0","12","0","12","0","12","27","29","0","12","0","12","17","24","10","16",
"1500000US490050005011","Block Group 1; Census Tract 5.01; Cache County; Utah","350","116","219","111","149","93","70","54","74","71","41","61","33","41","15","26","0","12","0","12","0","12","15","26","42","39","0","12","15","25","27","44","0","12",
"1500000US490050005012","Block Group 2; Census Tract 5.01; Cache County; Utah","493","137","205","78","56","43","149","67","0","12","0","12","0","12","131","87","98","75","15","25","0","12","18","30","157","120","157","120","0","12","0","12","0","12",
"1500000US490050005013","Block Group 3; Census Tract 5.01; Cache County; Utah","756","224","336","150","122","101","214","121","0","12","0","12","0","12","253","189","69","75","14","24","154","177","16","26","167","92","80","61","28","47","33","53","26","41",
"1500000US490050005014","Block Group 4; Census Tract 5.01; Cache County; Utah","485","165","204","121","73","71","131","96","18","22","10","16","8","14","151","99","50","50","85","81","16","29","0","12","112","96","86","94","9","14","0","12","17","26",
"1500000US490050005021","Block Group 1; Census Tract 5.02; Cache County; Utah","1657","303","786","239","460","217","326","155","36","37","0","12","36","37","399","154","101","69","107","104","36","58","155","79","436","199","134","87","0","12","32","43","270","169",
"1500000US490050005022","Block Group 2; Census Tract 5.02; Cache County; Utah","772","157","443","131","254","106","189","86","43","44","13","20","30","41","101","77","68","66","33","38","0","12","0","12","185","101","112","80","0","12","73","68","0","12",
"1500000US490050006011","Block Group 1; Census Tract 6.01; Cache County; Utah","137","87","0","12","0","12","0","12","0","12","0","12","0","12","95","88","0","12","0","12","49","77","46","41","42","35","0","12","0","12","0","12","42","35",
"1500000US490050006012","Block Group 2; Census Tract 6.01; Cache County; Utah","139","75","37","35","0","12","37","35","0","12","0","12","0","12","61","50","0","12","11","21","0","12","50","45","41","54","0","12","0","12","0","12","41","54",
"1500000US490050006013","Block Group 3; Census Tract 6.01; Cache County; Utah","310","144","141","106","27","39","114","96","0","12","0","12","0","12","60","48","14","24","0","12","34","31","12","21","109","72","16","26","0","12","0","12","93","68",
"1500000US490050006014","Block Group 4; Census Tract 6.01; Cache County; Utah","445","136","146","60","63","33","83","50","0","12","0","12","0","12","178","116","97","75","0","12","0","12","81","92","121","89","77","75","0","12","0","12","44","49",
"1500000US490050006021","Block Group 1; Census Tract 6.02; Cache County; Utah","124","83","43","38","14","22","29","32","0","12","0","12","0","12","43","48","33","53","0","12","0","12","10","14","38","69","0","12","0","12","0","12","38","69",
"1500000US490050006022","Block Group 2; Census Tract 6.02; Cache County; Utah","626","137","281","84","95","49","186","88","8","13","0","12","8","13","189","84","120","62","55","65","14","22","0","12","148","95","125","88","10","17","0","12","13","22",
"1500000US490050006023","Block Group 3; Census Tract 6.02; Cache County; Utah","348","130","157","123","108","113","49","37","0","12","0","12","0","12","146","102","71","76","48","70","0","12","27","29","45","52","0","12","0","12","22","37","23","37",
"1500000US490050007011","Block Group 1; Census Tract 7.01; Cache County; Utah","660","97","525","99","209","73","316","65","28","32","28","32","0","12","101","53","70","51","0","12","31","25","0","12","6","10","6","10","0","12","0","12","0","12",
"1500000US490050007012","Block Group 2; Census Tract 7.01; Cache County; Utah","513","74","251","69","103","46","148","56","35","28","0","12","35","28","91","39","67","35","19","21","0","12","5","9","136","52","46","34","12","15","45","43","33","27",
"1500000US490050007013","Block Group 3; Census Tract 7.01; Cache County; Utah","351","245","304","245","76","58","228","241","0","12","0","12","0","12","14","16","6","11","0","12","8","12","0","12","33","27","27","25","6","9","0","12","0","12",
"1500000US490050007021","Block Group 1; Census Tract 7.02; Cache County; Utah","162","52","63","32","24","17","39","32","0","12","0","12","0","12","55","33","7","10","0","12","0","12","48","32","44","30","13","14","0","12","0","12","31","28",
"1500000US490050007022","Block Group 2; Census Tract 7.02; Cache County; Utah","470","97","459","97","162","75","297","64","0","12","0","12","0","12","6","10","0","12","6","10","0","12","0","12","5","7","0","12","5","7","0","12","0","12",
"1500000US490050008001","Block Group 1; Census Tract 8; Cache County; Utah","722","151","246","127","12","22","234","127","20","33","0","12","20","33","321","187","86","77","0","12","0","12","235","178","135","118","49","79","0","12","0","12","86","89",
"1500000US490050008002","Block Group 2; Census Tract 8; Cache County; Utah","429","165","77","70","0","12","77","70","37","36","0","12","37","36","217","141","32","37","0","12","101","93","84","100","98","75","40","37","0","12","14","25","44","59",
"1500000US490050008003","Block Group 3; Census Tract 8; Cache County; Utah","492","160","295","154","44","46","251","160","0","12","0","12","0","12","97","76","49","47","0","12","0","12","48","56","100","74","63","53","0","12","0","12","37","57",
"1500000US490050008004","Block Group 4; Census Tract 8; Cache County; Utah","474","164","216","102","119","71","97","75","0","12","0","12","0","12","89","102","28","32","61","95","0","12","0","12","169","103","131","95","26","41","0","12","12","20",
"1500000US490050009001","Block Group 1; Census Tract 9; Cache County; Utah","746","141","321","76","75","49","246","71","31","37","0","12","31","37","202","104","54","35","60","73","67","67","21","26","192","93","85","56","0","12","10","15","97","80",
"1500000US490050009002","Block Group 2; Census Tract 9; Cache County; Utah","248","78","122","62","64","45","58","38","58","55","44","50","14","22","29","27","17","19","12","18","0","12","0","12","39","29","9","15","8","13","9","13","13","21",
"1500000US490050009003","Block Group 3; Census Tract 9; Cache County; Utah","253","82","106","50","64","41","42","26","0","12","0","12","0","12","97","72","12","15","44","61","9","15","32","48","50","39","20","23","0","12","9","14","21","28",
"1500000US490050010011","Block Group 1; Census Tract 10.01; Cache County; Utah","556","130","294","55","199","55","95","30","4","7","0","12","4","7","87","40","12","13","36","25","28","31","11","11","171","126","64","38","4","10","10","11","93","120",
"1500000US490050010012","Block Group 2; Census Tract 10.01; Cache County; Utah","381","86","258","85","113","46","145","72","34","29","8","12","26","28","14","15","14","15","0","12","0","12","0","12","75","37","51","29","7","10","7","12","10","15",
"1500000US490050010021","Block Group 1; Census Tract 10.02; Cache County; Utah","290","81","143","76","13","16","130","76","32","30","9","16","23","26","63","49","42","40","14","23","0","12","7","12","52","37","40","30","0","12","0","12","12","20",
"1500000US490050010022","Block Group 2; Census Tract 10.02; Cache County; Utah","320","112","109","54","80","53","29","29","23","30","17","26","6","11","154","112","52","50","85","86","7","10","10","16","34","33","8","13","0","12","8","14","18","27",
"1500000US490050010023","Block Group 3; Census Tract 10.02; Cache County; Utah","824","147","355","103","184","61","171","83","15","17","0","12","15","17","334","131","127","68","110","84","73","84","24","39","120","70","93","63","7","12","0","12","20","29",
"1500000US490050010024","Block Group 4; Census Tract 10.02; Cache County; Utah","426","101","198","74","99","58","99","62","35","35","8","14","27","31","61","41","15","17","11","18","7","12","28","32","132","81","58","58","39","46","0","12","35","56",
"1500000US490050011011","Block Group 1; Census Tract 11.01; Cache County; Utah","849","134","524","130","197","65","327","131","8","13","8","13","0","12","212","75","135","56","20","17","14","18","43","41","105","68","38","27","8","13","59","65","0","12",
"1500000US490050011012","Block Group 2; Census Tract 11.01; Cache County; Utah","491","117","444","125","216","122","228","95","0","12","0","12","0","12","18","21","7","12","0","12","11","17","0","12","29","26","29","26","0","12","0","12","0","12",
