"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M","B11012_016E","B11012_016M","B11012_017E","B11012_017M",
"1500000US490230101004","Block Group 4, Census Tract 101, Juab County, Utah","443","104","301","97","133","71","168","70","0","12","0","12","0","12","62","41","62","41","0","12","0","12","0","12","80","52","27","25","0","12","53","56","0","12",
"1500000US490230101005","Block Group 5, Census Tract 101, Juab County, Utah","437","123","251","96","150","65","101","69","41","53","0","12","41","53","81","72","65","69","8","14","8","13","0","12","64","34","54","34","0","12","10","17","0","12",
"1500000US490230102001","Block Group 1, Census Tract 102, Juab County, Utah","267","50","133","37","38","19","95","34","6","7","0","12","6","7","60","29","36","23","12","14","12","10","0","12","68","29","33","22","19","17","13","13","3","4",
"1500000US490230102002","Block Group 2, Census Tract 102, Juab County, Utah","331","62","241","56","107","47","134","47","7","9","0","12","7","9","64","30","35","20","19","12","10","17","0","12","19","12","12","10","0","12","7","9","0","12",
"1500000US490230102003","Block Group 3, Census Tract 102, Juab County, Utah","428","73","348","65","196","50","152","60","0","12","0","12","0","12","37","27","6","14","7","9","24","24","0","12","43","32","20","25","5","9","10","14","8","12",
"1500000US490230102004","Block Group 4, Census Tract 102, Juab County, Utah","311","69","238","69","192","63","46","28","2","3","2","3","0","12","48","24","2","4","29","17","17","17","0","12","23","21","17","19","5","9","1","3","0","12",
"1500000US490251301001","Block Group 1, Census Tract 1301, Kane County, Utah","238","99","105","57","28","13","77","56","0","12","0","12","0","12","53","41","28","41","0","12","25","30","0","12","80","59","80","59","0","12","0","12","0","12",
"1500000US490251301002","Block Group 2, Census Tract 1301, Kane County, Utah","345","76","149","56","76","47","73","42","42","33","0","12","42","33","89","38","77","36","0","12","12","15","0","12","65","42","56","40","0","12","3","5","6","11",
"1500000US490251301003","Block Group 3, Census Tract 1301, Kane County, Utah","307","80","205","68","94","45","111","44","5","6","0","12","5","6","51","36","22","16","26","29","3","4","0","12","46","27","22","18","4","5","11","15","9","14",
"1500000US490251302001","Block Group 1, Census Tract 1302, Kane County, Utah","628","136","249","95","40","39","209","89","17","28","0","12","17","28","153","84","78","54","52","55","23","33","0","12","209","114","129","103","39","50","17","27","24","37",
"1500000US490251302002","Block Group 2, Census Tract 1302, Kane County, Utah","342","114","177","73","13","23","164","76","0","12","0","12","0","12","101","85","75","76","0","12","0","12","26","36","64","74","55","74","0","12","0","12","9","15",
"1500000US490251302003","Block Group 3, Census Tract 1302, Kane County, Utah","435","101","244","96","107","68","137","75","0","12","0","12","0","12","191","99","138","73","22","31","0","12","31","41","0","12","0","12","0","12","0","12","0","12",
"1500000US490251302004","Block Group 4, Census Tract 1302, Kane County, Utah","711","141","381","137","148","103","233","111","17","28","0","12","17","28","173","90","114","74","0","12","0","12","59","61","140","103","125","101","0","12","15","26","0","12",
"1500000US490279741001","Block Group 1, Census Tract 9741, Millard County, Utah","475","89","373","86","149","55","224","77","22","33","0","12","22","33","53","28","25","18","15","13","13","13","0","12","27","18","20","16","3","5","0","12","4","7",
"1500000US490279741002","Block Group 2, Census Tract 9741, Millard County, Utah","221","76","78","46","44","34","34","27","0","12","0","12","0","12","101","67","53","50","43","50","5","9","0","12","42","47","42","47","0","12","0","12","0","12",
"1500000US490279741003","Block Group 3, Census Tract 9741, Millard County, Utah","741","143","584","132","239","90","345","120","0","12","0","12","0","12","63","52","55","52","8","12","0","12","0","12","94","73","79","68","0","12","15","23","0","12",
"1500000US490279741004","Block Group 4, Census Tract 9741, Millard County, Utah","317","105","112","73","82","69","30","28","5","11","0","12","5","11","115","71","52","49","56","56","7","10","0","12","85","73","31","44","46","60","0","12","8","14",
"1500000US490279742001","Block Group 1, Census Tract 9742, Millard County, Utah","390","88","226","69","77","54","149","63","47","53","47","53","0","12","53","32","43","29","5","10","5","6","0","12","64","31","50","29","8","11","6","6","0","12",
"1500000US490279742002","Block Group 2, Census Tract 9742, Millard County, Utah","213","63","164","64","64","44","100","54","0","12","0","12","0","12","23","16","15","16","0","12","0","12","8","12","26","24","26","24","0","12","0","12","0","12",
"1500000US490279742003","Block Group 3, Census Tract 9742, Millard County, Utah","370","88","248","77","114","47","134","68","26","31","14","25","12","19","52","34","33","30","11","16","8","12","0","12","44","39","33","34","0","12","11","17","0","12",
"1500000US490279743001","Block Group 1, Census Tract 9743, Millard County, Utah","292","47","233","44","83","33","150","39","2","4","0","12","2","4","27","13","18","12","4","5","5","5","0","12","30","16","23","15","0","12","5","6","2","3",
"1500000US490279743002","Block Group 2, Census Tract 9743, Millard County, Utah","369","54","252","46","160","44","92","27","1","2","1","2","0","12","65","26","39","19","7","7","19","12","0","12","51","30","37","24","0","12","14","14","0","12",
"1500000US490279743003","Block Group 3, Census Tract 9743, Millard County, Utah","386","79","224","58","57","29","167","57","24","26","24","26","0","12","102","43","77","37","4","5","18","21","3","4","36","29","36","29","0","12","0","12","0","12",
"1500000US490279743004","Block Group 4, Census Tract 9743, Millard County, Utah","430","75","288","58","177","54","111","47","24","24","20","23","4","6","44","32","5","7","33","28","6","9","0","12","74","46","48","35","24","33","2","5","0","12",
"1500000US490299701011","Block Group 1, Census Tract 9701.01, Morgan County, Utah","812","115","686","111","394","90","292","98","24","30","12","22","12","19","75","58","33","38","21","32","21","33","0","12","27","39","27","39","0","12","0","12","0","12",
"1500000US490299701012","Block Group 2, Census Tract 9701.01, Morgan County, Utah","615","105","524","111","245","94","279","99","0","12","0","12","0","12","22","19","11","14","3","6","8","13","0","12","69","50","17","23","52","47","0","12","0","12",
"1500000US490299701013","Block Group 3, Census Tract 9701.01, Morgan County, Utah","289","86","251","80","91","70","160","57","7","12","0","12","7","12","0","12","0","12","0","12","0","12","0","12","31","36","0","12","20","31","11","18","0","12",
"1500000US490299701021","Block Group 1, Census Tract 9701.02, Morgan County, Utah","796","111","616","99","351","87","265","64","14","16","6","10","8","12","104","59","66","51","24","28","14","16","0","12","62","39","39","35","4","8","4","8","15","18",
"1500000US490299701022","Block Group 2, Census Tract 9701.02, Morgan County, Utah","460","86","377","76","249","66","128","68","16","22","16","22","0","12","39","39","35","38","0","12","4","7","0","12","28","27","28","27","0","12","0","12","0","12",
"1500000US490299702001","Block Group 1, Census Tract 9702, Morgan County, Utah","532","74","415","69","132","39","283","59","8","12","0","12","8","12","48","27","17","20","0","12","31","30","0","12","61","30","54","27","0","12","7","11","0","12",
"1500000US490319601001","Block Group 1, Census Tract 9601, Piute County, Utah","231","52","129","33","34","17","95","29","4","4","0","12","4","4","65","42","55","41","0","12","10","9","0","12","33","19","25","17","0","12","8","8","0","12",
"1500000US490319601002","Block Group 2, Census Tract 9601, Piute County, Utah","307","69","184","55","48","22","136","50","4","6","0","12","4","6","72","31","61","32","0","12","11","13","0","12","47","35","38","34","0","12","9","6","0","12",
"1500000US490339501001","Block Group 1, Census Tract 9501, Rich County, Utah","312","66","242","55","92","26","150","53","7","7","0","12","7","7","14","13","7","10","6","7","1","2","0","12","49","32","42","30","0","12","7","10","0","12",
"1500000US490339501002","Block Group 2, Census Tract 9501, Rich County, Utah","349","73","244","55","120","39","124","40","4","7","0","12","4","7","73","43","33","30","33","30","7","9","0","12","28","16","28","16","0","12","0","12","0","12",
"1500000US490351001001","Block Group 1, Census Tract 1001, Salt Lake County, Utah","237","72","92","41","35","32","57","28","11","16","0","12","11","16","45","32","15","17","0","12","30","33","0","12","89","67","39","46","0","12","39","56","11","19",
"1500000US490351001002","Block Group 2, Census Tract 1001, Salt Lake County, Utah","1001","205","194","80","62","32","132","72","71","50","0","12","71","50","413","174","276","160","10","16","20","24","107","67","323","93","234","86","0","12","57","42","32","26",
"1500000US490351002001","Block Group 1, Census Tract 1002, Salt Lake County, Utah","543","78","305","50","96","36","209","50","47","31","5","7","42","30","86","52","26","18","4","5","42","43","14","18","105","44","74","41","6","9","8","14","17","16",
"1500000US490351003061","Block Group 1, Census Tract 1003.06, Salt Lake County, Utah","686","224","285","187","177","183","108","61","27","27","18","30","9","14","166","109","86","89","12","20","51","58","17","27","208","90","52","39","10","16","20","30","126","96",
"1500000US490351003062","Block Group 2, Census Tract 1003.06, Salt Lake County, Utah","921","197","279","93","195","93","84","43","47","65","7","25","40","58","62","72","62","72","0","12","0","12","0","12","533","169","512","167","0","12","0","12","21","35",
"1500000US490351003063","Block Group 3, Census Tract 1003.06, Salt Lake County, Utah","519","143","342","158","227","153","115","66","6","14","0","12","6","14","103","79","50","58","0","12","21","33","32","45","68","47","68","47","0","12","0","12","0","12",
"1500000US490351003071","Block Group 1, Census Tract 1003.07, Salt Lake County, Utah","498","188","353","167","80","46","273","162","6","11","0","12","6","11","66","48","9","15","11","14","46","43","0","12","73","66","10","14","0","12","63","65","0","12",
"1500000US490351003072","Block Group 2, Census Tract 1003.07, Salt Lake County, Utah","492","109","285","88","187","90","98","63","157","70","110","60","47","39","40","45","26","42","0","12","9","17","5","9","10","19","0","12","0","12","0","12","10","19",
"1500000US490351003073","Block Group 3, Census Tract 1003.07, Salt Lake County, Utah","339","90","207","81","96","61","111","68","88","76","65","74","23","25","27","21","9","15","18","15","0","12","0","12","17","19","0","12","10","15","7","12","0","12",
"1500000US490351003081","Block Group 1, Census Tract 1003.08, Salt Lake County, Utah","836","152","385","122","242","92","143","104","68","58","68","58","0","12","281","124","49","46","132","93","100","77","0","12","102","78","78","75","0","12","24","39","0","12",
"1500000US490351003082","Block Group 2, Census Tract 1003.08, Salt Lake County, Utah","449","105","231","76","64","47","167","77","21","31","0","12","21","31","100","60","16","24","23","26","31","34","30","36","97","69","37","43","10","16","0","12","50","53",
"1500000US490351005001","Block Group 1, Census Tract 1005, Salt Lake County, Utah","458","149","217","158","169","139","48","56","106","91","28","36","78","81","135","90","75","70","30","44","30","48","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490351005002","Block Group 2, Census Tract 1005, Salt Lake County, Utah","263","111","29","34","12","19","17","29","72","79","72","79","0","12","99","72","17","27","0","12","48","51","34","43","63","59","0","12","0","12","21","33","42","49",
"1500000US490351005003","Block Group 3, Census Tract 1005, Salt Lake County, Utah","419","124","109","64","41","54","68","39","20","33","0","12","20","33","139","81","99","66","0","12","40","45","0","12","151","95","55","58","32","41","0","12","64","84",
"1500000US490351005004","Block Group 4, Census Tract 1005, Salt Lake County, Utah","401","165","148","110","83","120","65","61","165","125","6","39","159","128","39","40","17","28","0","12","22","28","0","12","49","48","18","30","31","38","0","12","0","12",
"1500000US490351005005","Block Group 5, Census Tract 1005, Salt Lake County, Utah","627","260","151","127","0","12","151","127","56","61","27","44","29","47","239","225","224","224","15","28","0","12","0","12","181","142","167","139","14","24","0","12","0","12",
"1500000US490351006001","Block Group 1, Census Tract 1006, Salt Lake County, Utah","459","107","173","91","27","31","146","92","28","34","0","12","28","34","79","58","24","31","0","12","35","54","20","30","179","96","129","90","0","12","50","57","0","12",
"1500000US490351006002","Block Group 2, Census Tract 1006, Salt Lake County, Utah","399","158","227","122","69","69","158","105","0","12","0","12","0","12","137","103","24","27","80","106","13","24","20","31","35","40","35","40","0","12","0","12","0","12",
"1500000US490351006003","Block Group 3, Census Tract 1006, Salt Lake County, Utah","486","262","210","103","99","78","111","81","11","18","0","12","11","18","224","245","199","238","25","42","0","12","0","12","41","48","27","34","14","31","0","12","0","12",
"1500000US490351006004","Block Group 4, Census Tract 1006, Salt Lake County, Utah","895","267","377","209","11","23","366","212","0","12","0","12","0","12","177","118","96","100","70","71","11","19","0","12","341","200","275","196","0","12","48","61","18","33",
"1500000US490351006005","Block Group 5, Census Tract 1006, Salt Lake County, Utah","252","128","91","112","17","36","74","94","14","25","0","12","14","25","50","62","35","54","0","12","0","12","15","26","97","77","97","77","0","12","0","12","0","12",
"1500000US490351007001","Block Group 1, Census Tract 1007, Salt Lake County, Utah","710","147","221","83","99","57","122","80","41","33","8","13","33","29","138","72","95","53","43","51","0","12","0","12","310","136","211","115","15","24","21","34","63","60",
"1500000US490351007002","Block Group 2, Census Tract 1007, Salt Lake County, Utah","497","115","62","42","12","20","50","37","19","20","0","12","19","20","238","87","182","79","11","17","30","37","15","26","178","70","166","72","0","12","0","12","12","17",
"1500000US490351007003","Block Group 3, Census Tract 1007, Salt Lake County, Utah","379","94","87","57","36","27","51","49","41","34","0","12","41","34","113","63","78","50","0","12","14","18","21","34","138","84","65","49","38","58","0","12","35","30",
"1500000US490351008001","Block Group 1, Census Tract 1008, Salt Lake County, Utah","384","79","40","29","10","15","30","25","24","25","0","12","24","25","205","77","177","74","0","12","0","12","28","37","115","53","105","51","0","12","0","12","10","16",
"1500000US490351008002","Block Group 2, Census Tract 1008, Salt Lake County, Utah","402","84","139","80","42","56","97","54","22","24","0","12","22","24","158","67","98","43","0","12","16","18","44","50","83","46","73","44","0","12","0","12","10","15",
"1500000US490351008003","Block Group 3, Census Tract 1008, Salt Lake County, Utah","638","177","161","119","11","18","150","117","20","23","0","12","20","23","256","78","182","65","42","50","10","15","22","20","201","127","176","122","0","12","0","12","25","37",
"1500000US490351010001","Block Group 1, Census Tract 1010, Salt Lake County, Utah","592","93","144","58","75","46","69","34","75","58","26","29","49","49","179","80","153","76","19","22","0","12","7","11","194","74","136","69","8","13","21","31","29","22",
"1500000US490351010002","Block Group 2, Census Tract 1010, Salt Lake County, Utah","834","183","447","178","148","52","299","167","16","18","0","12","16","18","206","86","132","82","10","17","20","25","44","31","165","70","137","68","11","16","0","12","17","18",
"1500000US490351011011","Block Group 1, Census Tract 1011.01, Salt Lake County, Utah","651","119","182","86","57","23","125","88","64","47","0","12","64","47","281","80","258","81","0","12","9","14","14","21","124","51","111","50","5","9","0","12","8","13",
"1500000US490351011012","Block Group 2, Census Tract 1011.01, Salt Lake County, Utah","507","99","95","41","18","21","77","38","46","47","0","12","46","47","197","82","173","76","0","12","0","12","24","26","169","75","122","60","0","12","38","66","9","14",
"1500000US490351011021","Block Group 1, Census Tract 1011.02, Salt Lake County, Utah","901","250","252","128","96","96","156","89","21","35","0","12","21","35","232","121","167","99","0","12","32","48","33","36","396","213","372","213","0","12","0","12","24","27",
"1500000US490351011022","Block Group 2, Census Tract 1011.02, Salt Lake County, Utah","645","127","243","123","41","30","202","120","115","83","0","12","115","83","206","125","145","105","21","32","0","12","40","54","81","65","59","57","22","35","0","12","0","12",
"1500000US490351011023","Block Group 3, Census Tract 1011.02, Salt Lake County, Utah","414","124","63","57","0","12","63","57","0","12","0","12","0","12","179","89","179","89","0","12","0","12","0","12","172","97","138","92","0","12","0","12","34","50",
"1500000US490351012001","Block Group 1, Census Tract 1012, Salt Lake County, Utah","718","214","233","101","96","82","137","77","15","23","0","12","15","23","237","146","179","130","0","12","0","12","58","75","233","194","233","194","0","12","0","12","0","12",
"1500000US490351012002","Block Group 2, Census Tract 1012, Salt Lake County, Utah","358","119","179","100","87","86","92","66","64","51","0","12","64","51","50","47","50","47","0","12","0","12","0","12","65","64","65","64","0","12","0","12","0","12",
"1500000US490351012003","Block Group 3, Census Tract 1012, Salt Lake County, Utah","626","147","155","109","36","52","119","99","71","55","15","26","56","47","168","84","142","95","26","49","0","12","0","12","232","114","149","86","28","52","0","12","55","60",
"1500000US490351012004","Block Group 4, Census Tract 1012, Salt Lake County, Utah","563","168","126","101","98","95","28","40","0","12","0","12","0","12","179","98","179","98","0","12","0","12","0","12","258","137","228","135","0","12","30","37","0","12",
"1500000US490351014011","Block Group 1, Census Tract 1014.01, Salt Lake County, Utah","131","86","36","38","23","37","13","12","0","12","0","12","0","12","20","26","0","12","15","24","5","8","0","12","75","71","75","71","0","12","0","12","0","12",
"1500000US490351014021","Block Group 1, Census Tract 1014.02, Salt Lake County, Utah","17","9","17","9","10","12","7","10","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490351014022","Block Group 2, Census Tract 1014.02, Salt Lake County, Utah","236","71","46","44","0","12","46","44","9","2","0","12","9","2","80","62","55","61","0","12","0","12","25","24","101","46","46","36","0","12","0","12","55","36",
"1500000US490351015001","Block Group 1, Census Tract 1015, Salt Lake County, Utah","386","121","20","18","7","11","13","15","80","93","0","12","80","93","83","59","60","54","0","12","0","12","23","27","203","80","190","78","0","12","0","12","13","15",
"1500000US490351015002","Block Group 2, Census Tract 1015, Salt Lake County, Utah","521","105","101","71","9","13","92","68","30","27","0","12","30","27","148","67","52","36","9","14","0","12","87","58","242","88","157","79","0","12","9","14","76","41",
"1500000US490351015003","Block Group 3, Census Tract 1015, Salt Lake County, Utah","407","71","84","47","27","26","57","41","38","30","0","12","38","30","172","73","87","52","0","12","32","34","53","41","113","59","49","32","0","12","18","16","46","46",
"1500000US490351015004","Block Group 4, Census Tract 1015, Salt Lake County, Utah","289","84","43","27","37","27","6","10","9","13","0","12","9","13","122","83","82","62","0","12","0","12","40","51","115","66","61","55","0","12","0","12","54","39",
"1500000US490351016001","Block Group 1, Census Tract 1016, Salt Lake County, Utah","550","99","43","29","18","25","25","23","20","22","0","12","20","22","301","85","247","79","0","12","17","22","37","32","186","80","100","53","21","33","0","12","65","57",
"1500000US490351016002","Block Group 2, Census Tract 1016, Salt Lake County, Utah","735","126","86","54","0","12","86","54","40","29","0","12","40","29","290","102","197","91","0","12","6","10","87","60","319","106","157","84","28","43","0","12","134","72",
"1500000US490351016003","Block Group 3, Census Tract 1016, Salt Lake County, Utah","506","137","173","75","55","33","118","70","55","35","0","12","55","35","110","55","93","50","0","12","0","12","17","23","168","116","57","39","10","15","13","21","88","107",
"1500000US490351017001","Block Group 1, Census Tract 1017, Salt Lake County, Utah","529","103","117","71","16","19","101","68","28","27","0","12","28","27","219","80","129","62","20","26","9","14","61","54","165","76","127","74","0","12","0","12","38","29",
"1500000US490351017002","Block Group 2, Census Tract 1017, Salt Lake County, Utah","449","115","39","34","0","12","39","34","42","28","0","12","42","28","145","88","90","45","47","71","8","15","0","12","223","91","136","67","0","12","32","51","55","62",
"1500000US490351017003","Block Group 3, Census Tract 1017, Salt Lake County, Utah","613","254","64","45","20","22","44","39","78","50","0","12","78","50","342","242","291","245","0","12","8","14","43","38","129","76","43","36","0","12","0","12","86","66",
"1500000US490351017004","Block Group 4, Census Tract 1017, Salt Lake County, Utah","485","139","81","51","25","26","56","43","30","29","0","12","30","29","181","77","126","69","17","27","0","12","38","50","193","126","98","88","19","28","0","12","76","83",
"1500000US490351018001","Block Group 1, Census Tract 1018, Salt Lake County, Utah","725","126","162","78","41","44","121","65","118","77","7","12","111","78","279","94","170","74","0","12","9","10","100","60","166","64","82","42","7","11","7","11","70","46",
"1500000US490351018002","Block Group 2, Census Tract 1018, Salt Lake County, Utah","678","170","197","79","68","60","129","54","38","27","0","12","38","27","146","80","120","74","19","25","7","11","0","12","297","178","224","160","0","12","0","12","73","74",
"1500000US490351018003","Block Group 3, Census Tract 1018, Salt Lake County, Utah","411","97","124","92","8","12","116","91","78","38","10","15","68","37","119","61","68","35","0","12","0","12","51","51","90","44","82","43","0","12","0","12","8","12",
"1500000US490351019001","Block Group 1, Census Tract 1019, Salt Lake County, Utah","273","117","13","17","0","12","13","17","15","27","0","12","15","27","92","87","92","87","0","12","0","12","0","12","153","94","153","94","0","12","0","12","0","12",
"1500000US490351019002","Block Group 2, Census Tract 1019, Salt Lake County, Utah","532","140","106","52","23","37","83","37","30","25","0","12","30","25","203","99","150","81","0","12","0","12","53","66","193","103","193","103","0","12","0","12","0","12",
"1500000US490351019003","Block Group 3, Census Tract 1019, Salt Lake County, Utah","805","221","24","22","0","12","24","22","42","37","0","12","42","37","411","220","338","213","0","12","0","12","73","65","328","121","209","97","0","12","26","40","93","76",
"1500000US490351019004","Block Group 4, Census Tract 1019, Salt Lake County, Utah","206","102","21","32","0","12","21","32","11","18","0","12","11","18","93","54","32","37","0","12","40","28","21","34","81","84","73","83","0","12","0","12","8","13",
"1500000US490351020001","Block Group 1, Census Tract 1020, Salt Lake County, Utah","720","129","137","48","16","18","121","47","30","28","9","15","21","24","218","81","138","63","29","18","43","42","8","12","335","113","281","106","0","12","36","41","18","19",
"1500000US490351020002","Block Group 2, Census Tract 1020, Salt Lake County, Utah","388","125","74","38","41","34","33","31","59","32","0","12","59","32","117","61","47","32","24","38","15","21","31","37","138","111","138","111","0","12","0","12","0","12",
"1500000US490351020003","Block Group 3, Census Tract 1020, Salt Lake County, Utah","449","161","129","64","47","43","82","49","23","26","0","12","23","26","83","42","53","35","0","12","18","19","12","20","214","143","181","144","8","12","0","12","25","39",
"1500000US490351021001","Block Group 1, Census Tract 1021, Salt Lake County, Utah","794","190","58","46","4","8","54","45","53","38","0","12","53","38","252","88","212","89","0","12","40","39","0","12","431","186","419","192","0","12","0","12","12","18",
"1500000US490351021002","Block Group 2, Census Tract 1021, Salt Lake County, Utah","596","109","17","19","0","12","17","19","28","23","0","12","28","23","260","74","195","69","65","37","0","12","0","12","291","87","186","76","10","16","0","12","95","85",
"1500000US490351023001","Block Group 1, Census Tract 1023, Salt Lake County, Utah","574","143","158","90","14","23","144","88","64","55","14","24","50","48","129","80","95","72","19","28","12","17","3","7","223","108","106","60","0","12","35","39","82","71",
"1500000US490351023002","Block Group 2, Census Tract 1023, Salt Lake County, Utah","720","145","45","47","0","12","45","47","17","19","0","12","17","19","355","117","348","116","0","12","0","12","7","11","303","111","163","75","0","12","19","29","121","91",
"1500000US490351023003","Block Group 3, Census Tract 1023, Salt Lake County, Utah","464","95","75","57","38","38","37","45","0","12","0","12","0","12","200","75","162","68","11","17","0","12","27","32","189","93","156","82","0","12","0","12","33","50",
"1500000US490351025011","Block Group 1, Census Tract 1025.01, Salt Lake County, Utah","543","152","80","49","42","40","38","34","22","38","0","12","22","38","179","98","149","95","0","12","10","17","20","24","262","125","134","86","0","12","0","12","128","100",
"1500000US490351025012","Block Group 2, Census Tract 1025.01, Salt Lake County, Utah","1195","292","111","57","21","24","90","56","59","80","0","12","59","80","236","116","207","113","0","12","19","28","10","16","789","292","709","290","51","56","0","12","29","44",
"1500000US490351025021","Block Group 1, Census Tract 1025.02, Salt Lake County, Utah","448","124","57","55","35","43","22","36","82","63","0","12","82","63","133","81","112","71","0","12","21","35","0","12","176","117","96","58","11","17","0","12","69","96",
"1500000US490351025022","Block Group 2, Census Tract 1025.02, Salt Lake County, Utah","423","89","79","62","0","12","79","62","0","12","0","12","0","12","121","69","121","69","0","12","0","12","0","12","223","85","213","84","0","12","0","12","10","16",
"1500000US490351026001","Block Group 1, Census Tract 1026, Salt Lake County, Utah","158","68","73","64","60","62","13","17","13","21","13","21","0","12","61","51","34","40","17","26","10","15","0","12","11","18","11","18","0","12","0","12","0","12",
"1500000US490351026002","Block Group 2, Census Tract 1026, Salt Lake County, Utah","363","99","146","61","6","11","140","60","29","45","0","12","29","45","32","35","22","32","0","12","10","17","0","12","156","73","72","46","57","64","12","20","15","23",
"1500000US490351026003","Block Group 3, Census Tract 1026, Salt Lake County, Utah","1051","285","478","216","100","49","378","217","127","106","59","93","68","61","235","119","59","41","49","71","81","74","46","39","211","166","174","162","0","12","0","12","37","39",
"1500000US490351027011","Block Group 1, Census Tract 1027.01, Salt Lake County, Utah","569","263","165","81","58","52","107","64","41","38","19","30","22","24","273","253","240","251","20","34","7","11","6","10","90","61","51","46","0","12","39","45","0","12",
"1500000US490351027012","Block Group 2, Census Tract 1027.01, Salt Lake County, Utah","737","148","174","95","28","45","146","87","129","88","7","12","122","87","229","121","118","104","24","30","63","50","24","32","205","106","134","72","0","12","71","79","0","12",
"1500000US490351027013","Block Group 3, Census Tract 1027.01, Salt Lake County, Utah","600","169","357","156","261","145","96","54","36","32","9","14","27","30","99","64","20","31","57","51","22","34","0","12","108","60","62","50","21","25","21","27","4","9",
"1500000US490351027021","Block Group 1, Census Tract 1027.02, Salt Lake County, Utah","496","122","175","82","59","57","116","60","16","24","0","12","16","24","209","84","45","36","96","72","46","51","22","36","96","103","88","100","0","12","0","12","8","15",
"1500000US490351027022","Block Group 2, Census Tract 1027.02, Salt Lake County, Utah","583","115","291","73","192","66","99","50","38","32","15","19","23","26","79","52","56","43","18","28","5","11","0","12","175","93","149","91","0","12","0","12","26","29",
"1500000US490351028011","Block Group 1, Census Tract 1028.01, Salt Lake County, Utah","440","162","323","162","96","75","227","154","22","18","11","18","11","17","47","34","28","24","0","12","19","24","0","12","48","41","8","13","0","12","9","15","31","36",
"1500000US490351028012","Block Group 2, Census Tract 1028.01, Salt Lake County, Utah","481","125","203","83","69","60","134","75","47","52","35","46","12","19","97","59","16","19","27","42","54","46","0","12","134","84","102","69","32","51","0","12","0","12",
"1500000US490351028013","Block Group 3, Census Tract 1028.01, Salt Lake County, Utah","948","194","445","191","131","91","314","170","75","52","24","29","51","42","308","134","99","61","55","71","117","104","37","54","120","91","0","12","32","48","88","83","0","12",
"1500000US490351028021","Block Group 1, Census Tract 1028.02, Salt Lake County, Utah","440","132","210","147","131","131","79","62","32","37","22","36","10","11","48","40","10","16","18","22","20","25","0","12","150","72","64","43","41","47","45","50","0","12",
"1500000US490351028022","Block Group 2, Census Tract 1028.02, Salt Lake County, Utah","453","128","249","94","174","92","75","42","31","31","13","16","18","27","49","43","11","16","22","33","1","15","15","27","124","108","8","12","59","97","50","49","7","12",
"1500000US490351028023","Block Group 3, Census Tract 1028.02, Salt Lake County, Utah","456","99","195","93","65","72","130","74","30","37","30","37","0","12","108","71","39","49","44","45","25","40","0","12","123","68","48","54","7","11","22","35","46","47",
"1500000US490351029001","Block Group 1, Census Tract 1029, Salt Lake County, Utah","1004","255","315","208","171","197","144","118","91","93","0","12","91","93","360","180","211","148","56","53","93","84","0","12","238","151","218","149","20","34","0","12","0","12",
"1500000US490351029002","Block Group 2, Census Tract 1029, Salt Lake County, Utah","870","234","248","173","153","135","95","97","107","112","0","12","107","112","227","134","77","72","135","112","15","24","0","12","288","175","155","121","0","12","0","12","133","132",
"1500000US490351029003","Block Group 3, Census Tract 1029, Salt Lake County, Utah","823","165","106","74","17","28","89","68","93","81","0","12","93","81","256","106","201","98","44","45","11","18","0","12","368","163","231","122","18","29","52","64","67","88",
"1500000US490351030001","Block Group 1, Census Tract 1030, Salt Lake County, Utah","643","143","211","86","93","57","118","71","63","39","12","18","51","35","165","70","60","36","19","24","24","27","62","42","204","115","104","67","14","21","14","15","72","91",
"1500000US490351030002","Block Group 2, Census Tract 1030, Salt Lake County, Utah","718","150","213","107","55","41","158","95","146","69","46","42","100","55","210","88","127","67","24","36","40","45","19","15","149","114","127","111","0","12","0","12","22","24",
"1500000US490351031001","Block Group 1, Census Tract 1031, Salt Lake County, Utah","620","91","261","75","67","40","194","69","98","66","12","19","86","64","130","62","99","57","0","12","15","18","16","19","131","64","104","57","0","12","9","14","18","18",
"1500000US490351031002","Block Group 2, Census Tract 1031, Salt Lake County, Utah","587","102","208","74","83","49","125","55","72","44","0","12","72","44","183","81","108","58","36","43","39","40","0","12","124","55","94","52","0","12","0","12","30","27",
"1500000US490351031003","Block Group 3, Census Tract 1031, Salt Lake County, Utah","514","139","151","71","58","38","93","66","11","18","9","17","2","5","141","57","91","49","23","26","17","19","10","15","211","124","74","50","43","56","61","98","33","27",
"1500000US490351032001","Block Group 1, Census Tract 1032, Salt Lake County, Utah","599","128","216","91","71","53","145","78","49","61","0","12","49","61","133","87","71","61","33","43","29","38","0","12","201","132","187","137","0","12","0","12","14","23",
